new_order,payment,order_status,delivery,stock_level,total_time
6.348661,0.805391,0.089534,587.121652,0.197978,594.5632160000001
8.646982,0.688061,0.041107,0.014202,0.239918,9.630269999999998
21.614774,0.414057,0.09199,0.013194,0.264107,22.398121999999997
17.492164,0.671902,0.072657,64.411232,0.164547,82.812502
11.53803,0.666714,0.04287,0.013782,0.154933,12.416329000000001
14.960153,0.652776,0.101185,13.866282,0.17738,29.757776
15.433785,2.18012,0.146988,0.012787,0.166527,17.940206999999997
23.236631,1.862761,0.039545,0.013877,0.1514,25.304213999999998
24.626745,1.210487,0.311266,0.014288,0.20517,26.367956
10.75764,1.623199,0.146861,34.928913,0.240603,47.697216000000004
39.164844,0.573391,0.047828,39.060608,0.217684,79.06435500000002
17.853708,0.586916,0.046978,0.013597,0.177587,18.678786
16.576907,0.6208,0.134533,0.01332,0.194767,17.540326999999998
14.91339,0.664054,0.049324,0.012274,0.217487,15.856529
20.831488,0.656085,0.095518,16.567107,0.251068,38.401266
8.149444,0.522869,0.049483,0.012793,0.139755,8.874344
10.409199,0.91638,0.103384,24.392353,0.232139,36.05345499999999
14.846707,0.45009,0.034323,0.013081,0.199306,15.543507
13.715905,0.539305,0.095123,75.444622,0.219283,90.01423799999999
7.951187,0.479189,0.041598,0.013982,0.195723,8.681679
18.847147,0.504655,0.070558,30.292021,0.51438,50.228761
15.576097,3.217896,0.083137,57.600349,0.318535,76.796014
14.493432,0.481949,0.041049,0.013109,0.243654,15.273193
13.019139,0.44284,0.13553,91.846846,0.287717,105.732072
15.955465,1.213276,0.081386,0.014119,0.187568,17.451814
14.107841,0.439983,0.042749,70.300374,0.226048,85.11699500000002
16.659099,3.727941,0.042847,0.016374,0.261988,20.708249
15.748085,0.56069,0.089407,0.013447,0.209067,16.620696000000002
16.371813,1.032996,0.076063,59.711567,0.444929,77.63736800000001
17.198461,0.776639,1.090183,0.013943,0.229963,19.309189000000003
15.382887,3.277065,0.095786,207.96054,0.459613,227.175891
10.737516,0.572623,0.083256,0.013262,0.198587,11.605243999999999
15.352898,0.468166,0.039388,0.012852,0.145555,16.018859000000003
14.577447,0.392225,0.102962,103.316306,0.185141,118.57408099999999
17.580881,0.447448,0.04181,0.012197,0.212296,18.294632000000004
22.40202,0.420401,0.043555,55.743784,0.236769,78.84652899999999
20.34329,1.210829,0.041618,0.011249,0.129137,21.736123
16.76769,0.442658,0.118684,0.013175,0.256822,17.599029
10.792429,0.433887,0.083955,0.01365,0.115186,11.439107
14.936424,0.885636,0.076605,89.686901,0.181654,105.76722
8.864944,0.967409,0.082438,25.663899,0.269007,35.847697000000004
14.911955,0.418172,0.184292,179.882412,0.249489,195.64632
10.94101,1.032765,0.113073,50.74957,0.213852,63.05027
14.729327,0.624496,0.553005,49.614671,0.148961,65.67046
17.283747,0.496078,0.044766,0.013251,0.836375,18.674217000000002
17.811293,1.081902,0.041245,39.626906,0.273086,58.834432
9.787216,1.320675,0.111112,0.013854,0.141562,11.374419000000001
11.639289,0.6358,0.086346,34.905244,0.213413,47.480092000000006
14.746567,1.643692,0.041144,88.403041,0.264925,105.09936900000001
19.914463,0.753895,0.124588,0.013644,0.180622,20.987212
18.021939,0.482016,0.159238,0.01206,0.184698,18.859951000000002
13.786031,0.423783,0.100469,0.01356,0.761783,15.085626
14.239173,0.451411,0.037441,31.649914,0.157124,46.535063
13.50232,0.427622,0.149928,66.870584,0.250045,81.200499
23.497629,0.860051,0.062514,0.012762,0.159062,24.592017999999996
21.276517,0.791177,0.159241,0.012968,0.788365,23.028268
18.108023,0.460715,0.149163,0.013579,0.175676,18.907156
19.952971,0.418403,0.04452,0.012794,0.175814,20.604502
18.715042,2.8233,0.050545,0.014357,0.183745,21.786989
16.044792,0.87427,0.073925,200.708146,0.16542,217.866553
24.448806,1.17723,0.101512,0.013246,0.215883,25.956677000000003
15.804427,0.729168,0.074056,77.981937,0.158947,94.748535
19.721869,1.403808,0.132381,0.012444,1.253243,22.523745
19.704166,0.493303,0.048399,0.012955,0.128081,20.386904000000005
11.373598,0.462837,0.099999,83.66211,0.273658,95.872202
13.428895,0.445872,0.096368,257.794568,0.202657,271.96836
17.385382,0.728243,0.08027,124.884501,0.602017,143.680413
16.363776,0.413334,0.159328,0.012199,0.114065,17.062701999999998
23.095647,0.468867,0.103341,0.012929,0.243132,23.923916
21.08404,2.221335,0.092638,0.011886,0.806644,24.216543
15.71291,0.628619,0.039527,0.011712,0.162688,16.555456
13.920269,0.428536,0.039229,0.014067,0.303975,14.706076
8.212865,0.60572,0.079634,0.013519,0.20514,9.116878000000002
11.790237,0.485023,0.050626,89.280581,0.100299,101.706766
13.56563,1.064953,0.750357,81.499768,1.203882,98.08458999999999
14.310826,0.44465,0.08197,0.013438,0.148582,14.999466
22.733375,1.001941,0.051308,158.81066,0.163668,182.760952
16.996592,0.754734,0.165105,150.083691,0.216059,168.21618099999998
11.684355,1.056617,0.298302,0.014698,0.203577,13.257548999999997
16.874979,0.353746,0.042051,64.842877,0.238483,82.352136
11.926896,0.377466,0.039434,0.014286,0.163189,12.521270999999999
20.274085,0.461924,0.08702,0.014603,0.192102,21.029733999999998
14.129795,1.699048,0.089793,68.163137,0.279986,84.36175899999999
22.568029,3.251507,0.060294,76.833573,0.165427,102.87883
15.632578,0.786386,0.066146,56.363657,0.174962,73.023729
19.442114,2.225606,0.070026,0.013351,0.104181,21.855278
21.540383,0.604971,0.211225,0.0171,0.123074,22.496752999999995
12.927842,1.110009,0.0393,77.519127,0.106501,91.70277899999999
15.120633,0.884076,0.694097,0.01385,0.724928,17.437583999999998
21.127967,0.452582,0.072655,67.740285,1.126239,90.519728
15.815702,0.355228,0.043914,0.013427,0.215094,16.443365
12.115277,0.643265,0.046705,91.015133,0.233995,104.054375
20.246276,0.459172,0.047067,165.234886,0.174868,186.16226899999998
21.20172,1.031439,0.113779,0.014233,0.09053,22.451701000000003
21.670715,0.601577,0.096352,0.012863,0.070063,22.45157
24.12157,0.515632,0.079999,0.01642,0.172743,24.906364
10.768283,0.547013,0.0401,0.012972,0.403482,11.77185
22.111281,0.396135,0.098822,0.013262,0.261682,22.881182000000003
8.208208,0.402195,0.080245,0.012451,0.28136,8.984459000000001
17.585102,0.493471,0.088112,90.044758,0.278438,108.489881
