new_order,payment,order_status,delivery,stock_level,total_time
4.453124,0.499268,0.12474,536.995592,0.318577,542.391301
13.189443,1.461737,0.039947,0.015956,0.175676,14.882758999999998
11.534502,0.511948,0.153883,96.984792,0.2076,109.392725
8.230336,0.642924,0.034669,0.011603,0.154114,9.073645999999998
23.744773,0.457017,0.043468,30.603326,0.206718,55.055302000000005
25.261062,0.832827,0.086514,0.014057,0.32784,26.522299999999998
23.339333,0.747354,0.10784,44.908704,0.270608,69.37383899999999
15.296915,2.842476,0.081252,0.013266,0.87431,19.108219000000002
8.939217,3.509466,0.104404,30.187306,0.172119,42.912512
12.351863,0.987361,0.08722,177.966583,0.263475,191.65650200000002
18.701097,1.023249,0.105402,0.012886,0.257039,20.099673000000003
13.376156,0.562737,0.041022,28.144374,0.192984,42.317273
6.735723,0.626517,0.566794,16.385679,0.224349,24.539061999999998
16.173782,0.673224,0.042023,0.012698,0.333847,17.235574
18.14643,0.526803,0.035672,37.773762,0.355561,56.838228
10.701967,1.257408,0.056813,47.06074,0.270398,59.347326
16.9625,0.612333,0.035313,0.014502,0.227997,17.852644999999995
19.008329,0.830867,0.146934,84.649133,0.146534,104.78179700000001
16.340087,0.798332,0.129241,0.101356,0.162196,17.531212
13.834865,0.524322,0.06921,93.351693,0.242127,108.022217
12.451711,0.375542,0.046038,0.014135,0.243553,13.130978999999998
16.690098,0.458202,0.084257,66.89364,0.346895,84.47309200000001
7.596373,0.472715,0.070896,53.794951,0.677256,62.612190999999996
18.661511,0.382153,0.107196,0.01353,0.23171,19.396099999999997
14.46918,0.44578,0.039633,0.012939,0.149601,15.117132999999999
14.599989,0.494727,0.035414,0.013034,0.139416,15.28258
11.631772,1.487148,0.069573,36.671889,0.183512,50.043894
20.395724,1.075915,0.077607,0.013567,0.21134,21.774153
10.364886,1.439549,0.05598,21.12989,0.835023,33.825328
8.444407,0.433784,0.04766,0.013505,0.174099,9.113455
18.701546,0.897504,0.037642,0.012561,1.202226,20.851479000000005
9.806009,0.747015,0.043136,0.014037,0.199954,10.810151
13.025194,1.552426,0.043405,26.510277,0.414737,41.546039
20.845573,0.6136,0.076237,0.013846,0.077548,21.626804000000003
12.762786,0.533088,0.059093,0.012468,0.298004,13.665439000000001
24.377153,0.651225,0.049544,36.401203,0.41671,61.895835000000005
18.093338,0.422854,0.053493,52.072322,0.186776,70.828783
20.714337,0.610681,0.139914,0.013907,0.404951,21.88379
10.762871,0.57302,0.087588,33.843506,0.412924,45.679908999999995
21.062523,0.450204,0.153267,56.512691,0.22848,78.407165
14.478231,0.640079,0.096311,0.013258,0.201747,15.429625999999999
23.321391,0.582043,0.145369,49.953066,0.217208,74.219077
11.679155,0.373017,0.038448,100.039366,0.306247,112.436233
22.811981,0.556107,0.083598,0.013839,0.212417,23.677941999999998
17.709007,0.539691,0.097127,73.975567,0.214927,92.536319
23.20376,0.613951,0.12735,113.647764,0.215539,137.808364
22.652098,0.624066,0.060807,0.012113,0.208601,23.557685
16.113214,0.604286,0.082064,39.559536,0.607888,56.966988
19.199265,0.510879,0.102165,0.013898,0.191756,20.017963
22.986953,0.732327,0.04255,0.011624,0.183285,23.956739000000002
25.556177,0.679832,0.037256,0.013494,0.194731,26.481490000000004
14.526682,0.962221,0.04284,82.953645,0.339243,98.824631
10.441191,0.550906,0.073886,58.496635,0.562158,70.124776
27.494337,0.422007,0.042094,78.749621,1.720427,108.428486
10.632257,0.868972,0.077566,42.634252,0.217344,54.43039099999999
15.919687,1.014038,0.038529,0.013417,0.208382,17.194053
15.208867,2.842835,0.119435,0.012116,0.187171,18.370423999999996
15.268103,0.511957,0.089711,0.017082,0.971052,16.857905
10.554887,0.595412,0.080615,0.013374,0.144065,11.388353
25.702317,0.412525,0.049709,0.015154,0.186778,26.366483
24.103976,0.396155,0.058226,61.51256,0.158489,86.22940600000001
15.704494,1.016608,0.152475,79.860944,0.156315,96.89083600000001
26.086051,0.6228,0.047401,25.606336,0.17355,52.536138
19.038738,0.553416,0.084948,64.671073,0.286502,84.634677
19.938335,0.691918,0.128674,0.012723,0.192206,20.963856
24.57999,0.432642,0.130402,0.01334,0.129524,25.285898
17.787131,0.850224,0.062434,62.630932,0.37086,81.70158099999999
17.333092,0.653306,0.078303,67.53347,0.220388,85.818559
14.012305,0.480948,0.076921,0.012468,0.182069,14.764711
10.584436,0.618591,0.099216,39.699908,0.156071,51.158221999999995
13.915811,0.527387,0.041868,73.808556,0.233121,88.526743
26.853225,0.388063,0.086635,0.013191,0.163563,27.504676999999997
24.382715,0.467077,0.044294,0.013412,0.129751,25.037249
14.637817,1.008411,0.096386,0.012786,0.556927,16.312327000000003
20.60155,0.861031,0.223447,0.012742,0.098343,21.797113
19.902637,0.420681,0.12669,66.48119,0.649304,87.580502
25.85435,0.696662,0.111373,143.736814,0.276528,170.67572700000002
15.029905,0.742707,0.038229,0.012406,0.134337,15.957583999999999
21.880603,0.967966,0.099622,0.012945,0.153358,23.114494
21.585795,0.487861,0.149179,137.403831,0.231667,159.858333
14.029324,0.502342,0.086597,0.012109,1.038873,15.669245000000002
22.685441,1.062941,0.075134,0.013479,0.106797,23.943792
14.593118,0.552781,0.047951,0.012717,0.603613,15.810179999999999
20.733312,0.643715,0.067038,0.013282,0.127137,21.584484000000003
18.476492,0.746704,0.097679,141.278829,0.171616,160.77132
16.235471,0.448183,0.077699,0.013014,0.122527,16.896894
11.969329,0.367957,0.042109,0.012902,0.17696,12.569257
15.986398,0.463984,0.196973,66.222796,0.179994,83.050145
22.034839,0.834897,0.116504,0.012585,0.259654,23.258479000000005
29.032401,0.553897,0.088753,0.01406,0.10904,29.798151
12.85372,1.080799,0.08965,130.524769,0.216195,144.765133
36.287294,0.517525,0.040749,73.805678,0.086847,110.738093
15.072242,0.412271,0.061777,0.013149,0.073257,15.632696
18.903208,2.047336,0.078079,0.012798,0.148472,21.189893
14.233468,0.388308,0.092622,0.012467,0.176591,14.903456
10.735147,2.721727,0.103837,0.013471,0.083633,13.657815
15.85085,0.458732,0.046989,43.560155,0.116505,60.033230999999994
5.571304,0.8448,0.109747,84.58831,0.223963,91.33812400000001
20.999166,3.487723,0.043351,34.595799,0.220936,59.346975
13.39536,0.471384,0.054074,0.013118,0.140961,14.074897000000002
